# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -36693 8 752 66306 21759356 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/7e855191eb4635f4abc663f73951863cc373bdecd84ec51aff48aee796e0eace/PyQt5/QtGui/QInputEvent.py
DUPTYPE_WITHIN_SAME_TREE -36693 8 752 66306 25036424 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/7e855191eb4635f4abc663f73951863cc373bdecd84ec51aff48aee796e0eace/PyQt5/QtGui/QInputEvent.py
DUPTYPE_WITHIN_SAME_TREE -36693 7 752 66306 21759664 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtGui/QInputEvent.py
DUPTYPE_FIRST_OCCURRENCE 36925 7 756 66306 25036966 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtMultimedia/QMediaVideoProbeControl.py
DUPTYPE_WITHIN_SAME_TREE -36925 7 756 66306 21759900 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtMultimedia/QMediaVideoProbeControl.py
DUPTYPE_WITHIN_SAME_TREE -36925 8 756 66306 21759845 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/19b64ff72a6f4e766aa8f2bdb13823b1c0c3828e1fa9e2a42f5946a7713ae25e/PyQt5/QtMultimedia/QMediaVideoProbeControl.py
DUPTYPE_WITHIN_SAME_TREE -36925 8 756 66306 25036911 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/19b64ff72a6f4e766aa8f2bdb13823b1c0c3828e1fa9e2a42f5946a7713ae25e/PyQt5/QtMultimedia/QMediaVideoProbeControl.py
DUPTYPE_FIRST_OCCURRENCE 37404 7 756 66306 23200982 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/gi/_gi/InfoType.py
DUPTYPE_WITHIN_SAME_TREE -37404 8 756 66306 21761499 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/7360f5188bc24ffd0eee71cd22465d615d9c32cb94e6fa8600b23b81c6f153d9/gi/_gi/InfoType.py
DUPTYPE_WITHIN_SAME_TREE -37404 7 756 66306 21761536 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/gi/_gi/InfoType.py
DUPTYPE_WITHIN_SAME_TREE -37404 8 756 66306 23200876 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/7360f5188bc24ffd0eee71cd22465d615d9c32cb94e6fa8600b23b81c6f153d9/gi/_gi/InfoType.py
DUPTYPE_FIRST_OCCURRENCE 63876 9 757 66306 21234188 1 /home/rajkumar/windows_rajkumar/WAAutomation_FrameWork/venv/Lib/site-packages/pip-19.0.3-py3.8.egg/pip/_vendor/requests/hooks.py
DUPTYPE_WITHIN_SAME_TREE -63876 9 757 66306 21102891 1 /home/rajkumar/windows_rajkumar/selenium/venv/Lib/site-packages/pip-19.0.3-py3.8.egg/pip/_vendor/requests/hooks.py
DUPTYPE_WITHIN_SAME_TREE -63876 10 757 66306 21502388 1 /home/rajkumar/PycharmProjects/pythonProject/linux_tasks/venv/lib/python3.8/site-packages/pip/_vendor/requests/hooks.py
DUPTYPE_FIRST_OCCURRENCE 48906 7 757 66306 23598201 1 /home/rajkumar/.local/lib/python3.8/site-packages/urllib3/packages/ssl_match_hostname/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48906 12 757 66306 21502549 1 /home/rajkumar/PycharmProjects/pythonProject/linux_tasks/venv/lib/python3.8/site-packages/pip/_vendor/urllib3/packages/ssl_match_hostname/__init__.py
DUPTYPE_FIRST_OCCURRENCE 36905 7 760 66306 25036937 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtMultimedia/QMediaAudioProbeControl.py
DUPTYPE_WITHIN_SAME_TREE -36905 8 760 66306 21759829 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/19b64ff72a6f4e766aa8f2bdb13823b1c0c3828e1fa9e2a42f5946a7713ae25e/PyQt5/QtMultimedia/QMediaAudioProbeControl.py
DUPTYPE_WITHIN_SAME_TREE -36905 7 760 66306 21759871 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtMultimedia/QMediaAudioProbeControl.py
DUPTYPE_WITHIN_SAME_TREE -36905 8 760 66306 25036895 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/19b64ff72a6f4e766aa8f2bdb13823b1c0c3828e1fa9e2a42f5946a7713ae25e/PyQt5/QtMultimedia/QMediaAudioProbeControl.py
DUPTYPE_FIRST_OCCURRENCE 18945 4 760 66306 20975732 1 /home/rajkumar/windows_rajkumar/python/Functions_class_ex/17_02_2021/fun6.py
DUPTYPE_WITHIN_SAME_TREE -18945 4 760 66306 20975809 1 /home/rajkumar/windows_rajkumar/python/Modules/17_02_2021/fun6.py
DUPTYPE_FIRST_OCCURRENCE 34733 6 761 66306 23597193 1 /home/rajkumar/.local/lib/python3.8/site-packages/pytz/zoneinfo/ROC
DUPTYPE_WITHIN_SAME_TREE -34733 7 761 66306 23597755 1 /home/rajkumar/.local/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Taipei
DUPTYPE_FIRST_OCCURRENCE 60622 9 762 66306 25166433 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/BDay.py
DUPTYPE_WITHIN_SAME_TREE -60622 10 762 66306 20710714 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/BDay.py
DUPTYPE_WITHIN_SAME_TREE -60622 10 762 66306 21893996 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/BDay.py
DUPTYPE_WITHIN_SAME_TREE -60622 9 762 66306 21894092 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/BDay.py
DUPTYPE_FIRST_OCCURRENCE 51783 8 764 66306 23201541 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/1025788313/cryptography/hazmat/bindings/_rust.py
DUPTYPE_WITHIN_SAME_TREE -51783 9 764 66306 23201548 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/31a061295093289e502d2024bd75f9f1fca08140966988b25b10933c7d9fe6b5/cryptography/hazmat/bindings/_rust.py
DUPTYPE_FIRST_OCCURRENCE 37424 7 765 66306 23201002 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/gi/_gi/UnionInfo.py
DUPTYPE_WITHIN_SAME_TREE -37424 8 765 66306 21761518 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/7360f5188bc24ffd0eee71cd22465d615d9c32cb94e6fa8600b23b81c6f153d9/gi/_gi/UnionInfo.py
DUPTYPE_WITHIN_SAME_TREE -37424 7 765 66306 21761556 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/gi/_gi/UnionInfo.py
DUPTYPE_WITHIN_SAME_TREE -37424 8 765 66306 23200896 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/7360f5188bc24ffd0eee71cd22465d615d9c32cb94e6fa8600b23b81c6f153d9/gi/_gi/UnionInfo.py
DUPTYPE_FIRST_OCCURRENCE 28609 6 766 66306 23200376 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/_dbus_bindings/ErrorMessage.py
DUPTYPE_WITHIN_SAME_TREE -28609 6 766 66306 21760952 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/_dbus_bindings/ErrorMessage.py
DUPTYPE_WITHIN_SAME_TREE -28609 7 766 66306 21760929 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/1ab99ddabb8c2b67661faaa2d73375c2983f62f3d190cbfb7144ef59d2a29be7/_dbus_bindings/ErrorMessage.py
DUPTYPE_WITHIN_SAME_TREE -28609 7 766 66306 23200353 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/1ab99ddabb8c2b67661faaa2d73375c2983f62f3d190cbfb7144ef59d2a29be7/_dbus_bindings/ErrorMessage.py
DUPTYPE_FIRST_OCCURRENCE 37396 7 767 66306 23200910 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/gi/_gi/EnumInfo.py
DUPTYPE_WITHIN_SAME_TREE -37396 8 767 66306 21761491 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/7360f5188bc24ffd0eee71cd22465d615d9c32cb94e6fa8600b23b81c6f153d9/gi/_gi/EnumInfo.py
DUPTYPE_WITHIN_SAME_TREE -37396 8 767 66306 23200868 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/7360f5188bc24ffd0eee71cd22465d615d9c32cb94e6fa8600b23b81c6f153d9/gi/_gi/EnumInfo.py
DUPTYPE_WITHIN_SAME_TREE -37396 7 767 66306 21761532 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/gi/_gi/EnumInfo.py
DUPTYPE_FIRST_OCCURRENCE 37272 7 768 66306 25037757 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtWidgets/QTapGesture.py
DUPTYPE_WITHIN_SAME_TREE -37272 7 768 66306 21760707 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtWidgets/QTapGesture.py
DUPTYPE_WITHIN_SAME_TREE -37272 8 768 66306 25037580 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/2e785e26b7105fa2c118a9ab833ffbbfdc4fbcc2c07a0186db29c200075e8237/PyQt5/QtWidgets/QTapGesture.py
DUPTYPE_WITHIN_SAME_TREE -37272 8 768 66306 21760530 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/2e785e26b7105fa2c118a9ab833ffbbfdc4fbcc2c07a0186db29c200075e8237/PyQt5/QtWidgets/QTapGesture.py
DUPTYPE_FIRST_OCCURRENCE 60637 9 768 66306 25166429 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/CDay.py
DUPTYPE_WITHIN_SAME_TREE -60637 10 768 66306 21894015 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/CDay.py
DUPTYPE_WITHIN_SAME_TREE -60637 10 768 66306 20710733 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/CDay.py
DUPTYPE_WITHIN_SAME_TREE -60637 9 768 66306 21894088 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/CDay.py
DUPTYPE_FIRST_OCCURRENCE 37379 7 770 66306 23200703 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/cairo/_cairo/TeeSurface.py
DUPTYPE_WITHIN_SAME_TREE -37379 8 770 66306 21761358 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/5195f16acab49e34229cb17f55571ee2bd351155c36cd149db19cdc3a6be38ed/cairo/_cairo/TeeSurface.py
DUPTYPE_WITHIN_SAME_TREE -37379 8 770 66306 23200694 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/5195f16acab49e34229cb17f55571ee2bd351155c36cd149db19cdc3a6be38ed/cairo/_cairo/TeeSurface.py
DUPTYPE_WITHIN_SAME_TREE -37379 7 770 66306 21761367 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/cairo/_cairo/TeeSurface.py
DUPTYPE_FIRST_OCCURRENCE 60624 9 772 66306 25166434 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/BMonthEnd.py
DUPTYPE_WITHIN_SAME_TREE -60624 9 772 66306 21894093 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/BMonthEnd.py
DUPTYPE_WITHIN_SAME_TREE -60624 10 772 66306 21894001 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/BMonthEnd.py
DUPTYPE_WITHIN_SAME_TREE -60624 10 772 66306 20710719 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/BMonthEnd.py
DUPTYPE_FIRST_OCCURRENCE 37423 7 772 66306 23200903 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/gi/_gi/TypeTag.py
DUPTYPE_WITHIN_SAME_TREE -37423 8 772 66306 23200895 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/7360f5188bc24ffd0eee71cd22465d615d9c32cb94e6fa8600b23b81c6f153d9/gi/_gi/TypeTag.py
DUPTYPE_WITHIN_SAME_TREE -37423 7 772 66306 21761525 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/gi/_gi/TypeTag.py
DUPTYPE_WITHIN_SAME_TREE -37423 8 772 66306 21761517 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/7360f5188bc24ffd0eee71cd22465d615d9c32cb94e6fa8600b23b81c6f153d9/gi/_gi/TypeTag.py
DUPTYPE_FIRST_OCCURRENCE 58175 8 772 66306 21501064 1 /home/rajkumar/Downloads/pycharm-community-2020.3.3/plugins/python-ce/helpers/py2only/docutils/writers/pseudoxml.py
DUPTYPE_WITHIN_SAME_TREE -58175 8 772 66306 21501267 1 /home/rajkumar/Downloads/pycharm-community-2020.3.3/plugins/python-ce/helpers/py3only/docutils/writers/pseudoxml.py
DUPTYPE_FIRST_OCCURRENCE 66409 10 776 66306 21500971 1 /home/rajkumar/Downloads/pycharm-community-2020.3.3/plugins/python-ce/helpers/py2only/docutils/parsers/rst/include/isomscr.txt
DUPTYPE_WITHIN_SAME_TREE -66409 10 776 66306 21501175 1 /home/rajkumar/Downloads/pycharm-community-2020.3.3/plugins/python-ce/helpers/py3only/docutils/parsers/rst/include/isomscr.txt
DUPTYPE_FIRST_OCCURRENCE 60623 9 776 66306 25166400 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/BMonthBegin.py
DUPTYPE_WITHIN_SAME_TREE -60623 10 776 66306 20710717 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/BMonthBegin.py
DUPTYPE_WITHIN_SAME_TREE -60623 9 776 66306 21894059 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/BMonthBegin.py
DUPTYPE_WITHIN_SAME_TREE -60623 10 776 66306 21893999 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/BMonthBegin.py
DUPTYPE_FIRST_OCCURRENCE 36896 7 777 66306 25036952 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtMultimedia/QCameraInfoControl.py
DUPTYPE_WITHIN_SAME_TREE -36896 8 777 66306 21759820 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/19b64ff72a6f4e766aa8f2bdb13823b1c0c3828e1fa9e2a42f5946a7713ae25e/PyQt5/QtMultimedia/QCameraInfoControl.py
DUPTYPE_WITHIN_SAME_TREE -36896 8 777 66306 25036886 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/19b64ff72a6f4e766aa8f2bdb13823b1c0c3828e1fa9e2a42f5946a7713ae25e/PyQt5/QtMultimedia/QCameraInfoControl.py
DUPTYPE_WITHIN_SAME_TREE -36896 7 777 66306 21759886 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtMultimedia/QCameraInfoControl.py
DUPTYPE_FIRST_OCCURRENCE 60636 9 779 66306 25166439 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/CBMonthEnd.py
DUPTYPE_WITHIN_SAME_TREE -60636 10 779 66306 21894013 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/CBMonthEnd.py
DUPTYPE_WITHIN_SAME_TREE -60636 9 779 66306 21894098 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/CBMonthEnd.py
DUPTYPE_WITHIN_SAME_TREE -60636 10 779 66306 20710731 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/CBMonthEnd.py
DUPTYPE_FIRST_OCCURRENCE 37089 7 782 66306 25037370 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtSensors/QSensorFilter.py
DUPTYPE_WITHIN_SAME_TREE -37089 7 782 66306 21760313 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtSensors/QSensorFilter.py
DUPTYPE_WITHIN_SAME_TREE -37089 8 782 66306 21760194 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/27f169ff110ba5552d89e649d0c5bd0bc6b119be64a962fd1ad2b01128f6ed70/PyQt5/QtSensors/QSensorFilter.py
DUPTYPE_WITHIN_SAME_TREE -37089 8 782 66306 25037251 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/27f169ff110ba5552d89e649d0c5bd0bc6b119be64a962fd1ad2b01128f6ed70/PyQt5/QtSensors/QSensorFilter.py
DUPTYPE_FIRST_OCCURRENCE 60635 9 783 66306 25166387 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/CBMonthBegin.py
DUPTYPE_WITHIN_SAME_TREE -60635 10 783 66306 20710729 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/CBMonthBegin.py
DUPTYPE_WITHIN_SAME_TREE -60635 10 783 66306 21894011 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/CBMonthBegin.py
DUPTYPE_WITHIN_SAME_TREE -60635 9 783 66306 21894046 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/CBMonthBegin.py
DUPTYPE_FIRST_OCCURRENCE 28637 6 784 66306 23200840 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/_padding/lib.py
DUPTYPE_WITHIN_SAME_TREE -28637 7 784 66306 23200838 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/e23e3a7b8b9a244f6bc0327d37ad27ef225a59d001785f32810fb596155a285d/_padding/lib.py
DUPTYPE_WITHIN_SAME_TREE -28637 7 784 66306 21761459 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/e23e3a7b8b9a244f6bc0327d37ad27ef225a59d001785f32810fb596155a285d/_padding/lib.py
DUPTYPE_WITHIN_SAME_TREE -28637 6 784 66306 21761461 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/_padding/lib.py
DUPTYPE_FIRST_OCCURRENCE 37246 7 785 66306 25037771 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtWidgets/QStyleOptionMenuItem.py
DUPTYPE_WITHIN_SAME_TREE -37246 8 785 66306 21760505 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/2e785e26b7105fa2c118a9ab833ffbbfdc4fbcc2c07a0186db29c200075e8237/PyQt5/QtWidgets/QStyleOptionMenuItem.py
DUPTYPE_WITHIN_SAME_TREE -37246 8 785 66306 25037555 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/2e785e26b7105fa2c118a9ab833ffbbfdc4fbcc2c07a0186db29c200075e8237/PyQt5/QtWidgets/QStyleOptionMenuItem.py
DUPTYPE_WITHIN_SAME_TREE -37246 7 785 66306 21760721 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtWidgets/QStyleOptionMenuItem.py
DUPTYPE_FIRST_OCCURRENCE 37385 7 785 66306 23200709 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/cairo/_cairo/XlibSurface.py
DUPTYPE_WITHIN_SAME_TREE -37385 7 785 66306 21761373 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/cairo/_cairo/XlibSurface.py
DUPTYPE_WITHIN_SAME_TREE -37385 8 785 66306 21761364 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/5195f16acab49e34229cb17f55571ee2bd351155c36cd149db19cdc3a6be38ed/cairo/_cairo/XlibSurface.py
DUPTYPE_WITHIN_SAME_TREE -37385 8 785 66306 23200700 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/5195f16acab49e34229cb17f55571ee2bd351155c36cd149db19cdc3a6be38ed/cairo/_cairo/XlibSurface.py
DUPTYPE_FIRST_OCCURRENCE 69743 12 787 66306 22940415 1 /home/rajkumar/Downloads/pycharm-community-2020.3.3/plugins/python-ce/helpers/typeshed/third_party/2and3/cryptography/hazmat/primitives/asymmetric/padding.pyi
DUPTYPE_WITHIN_SAME_TREE -69743 13 787 66306 23332683 1 /home/rajkumar/.local/lib/python3.8/site-packages/jedi/third_party/typeshed/third_party/2and3/cryptography/hazmat/primitives/asymmetric/padding.pyi
DUPTYPE_FIRST_OCCURRENCE 48654 7 787 66306 19925116 1 /home/rajkumar/.local/lib/python3.8/site-packages/selenium/webdriver/android/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 8 787 66306 21234265 1 /home/rajkumar/windows_rajkumar/WAAutomation_FrameWork/venv/Lib/site-packages/selenium/webdriver/blackberry/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 7 787 66306 19403405 1 /home/rajkumar/.local/lib/python3.8/site-packages/selenium/webdriver/safari/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 8 787 66306 21234420 1 /home/rajkumar/windows_rajkumar/WAAutomation_FrameWork/venv/Lib/site-packages/selenium/webdriver/safari/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 8 787 66306 21234369 1 /home/rajkumar/windows_rajkumar/WAAutomation_FrameWork/venv/Lib/site-packages/selenium/webdriver/ie/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 8 787 66306 18764001 1 /home/rajkumar/.local/lib/python3.8/site-packages/selenium/webdriver/common/actions/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 8 787 66306 21103079 1 /home/rajkumar/windows_rajkumar/selenium/venv/Lib/site-packages/selenium/webdriver/ie/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 7 787 66306 20319237 1 /home/rajkumar/.local/lib/python3.8/site-packages/selenium/webdriver/phantomjs/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 8 787 66306 21103113 1 /home/rajkumar/windows_rajkumar/selenium/venv/Lib/site-packages/selenium/webdriver/remote/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 7 787 66306 21630678 1 /home/rajkumar/.local/lib/python3.8/site-packages/selenium/webdriver/chrome/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 7 787 66306 20449174 1 /home/rajkumar/.local/lib/python3.8/site-packages/selenium/webdriver/ie/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 8 787 66306 21234291 1 /home/rajkumar/windows_rajkumar/WAAutomation_FrameWork/venv/Lib/site-packages/selenium/webdriver/common/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 8 787 66306 21103060 1 /home/rajkumar/windows_rajkumar/selenium/venv/Lib/site-packages/selenium/webdriver/firefox/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 8 787 66306 21234436 1 /home/rajkumar/windows_rajkumar/WAAutomation_FrameWork/venv/Lib/site-packages/selenium/webdriver/support/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 7 787 66306 20976175 1 /home/rajkumar/.local/lib/python3.8/site-packages/selenium/webdriver/opera/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 9 787 66306 21234301 1 /home/rajkumar/windows_rajkumar/WAAutomation_FrameWork/venv/Lib/site-packages/selenium/webdriver/common/actions/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 8 787 66306 21103130 1 /home/rajkumar/windows_rajkumar/selenium/venv/Lib/site-packages/selenium/webdriver/safari/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 8 787 66306 21234403 1 /home/rajkumar/windows_rajkumar/WAAutomation_FrameWork/venv/Lib/site-packages/selenium/webdriver/remote/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 8 787 66306 21103146 1 /home/rajkumar/windows_rajkumar/selenium/venv/Lib/site-packages/selenium/webdriver/support/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 9 787 66306 21234314 1 /home/rajkumar/windows_rajkumar/WAAutomation_FrameWork/venv/Lib/site-packages/selenium/webdriver/common/html5/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 8 787 66306 21103161 1 /home/rajkumar/windows_rajkumar/selenium/venv/Lib/site-packages/selenium/webdriver/webkitgtk/__init__.py
DUPTYPE_WITHIN_SAME_TREE -48654 7 787 66306 20058112 1 /home/rajkumar/.local/lib/python3.8/site-packages/selenium/webdriver/edge/__init__.py
